"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"VZA","Verizon Communications Inc.","26.81","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vza",
"VET","Vermilion Energy Inc.","33.67","$4.06B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","3.79","$130.34M","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","31.3","$3.4B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vsm",
"VVI","Viad Corp","46.15","$940.53M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VCO","Vina Concha Y Toro","31.18","$1.16B","1994","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/vco",
"VNCE","Vince Holding Corp.","0.45","$22.24M","2013","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","11.79","$6.96B","2012","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vips",
"ZTR","Virtus Global Dividend & Income Fund Inc.","12.47","$320.21M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ztr",
"VGI","Virtus Global Multi-Sector Income Fund","17.3","$194.72M","2012","n/a","n/a","http://www.nasdaq.com/symbol/vgi",
"ZF","Virtus Total Return Fund Inc.","12.26","$277.82M","1986","n/a","n/a","http://www.nasdaq.com/symbol/zf",
"V","Visa Inc.","94.17","$217.12B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","16.55","$2.42B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","17.35","$229.33M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","23.76","$1.35B","2015","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","92.37","$2.93B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/vc",
"VST","Vistra Energy Corp.","16.7","$7.14B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/vst",
"VSI","Vitamin Shoppe, Inc","11.55","$275.42M","2009","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/vsi",
"VSLR","Vivint Solar, Inc.","4","$442.3M","2014","Capital Goods","Building Products","http://www.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","88.1","$35.98B","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vmw",
"VOC","VOC Energy Trust","4.6601","$79.22M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/voc",
"VCRA","Vocera Communications, Inc.","27.03","$763.42M","2012","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vcra",
"VG","Vonage Holdings Corp.","6.96","$1.55B","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"VNO","Vornado Realty Trust","93.88","$17.78B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vno",
"VNO^G","Vornado Realty Trust","25.5404","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^g",
"VNO^I","Vornado Realty Trust","25.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^i",
"VNO^K","Vornado Realty Trust","25.71","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^k",
"VNO^L","Vornado Realty Trust","25.27","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^l",
"VJET","voxeljet AG","5.31","$98.77M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vjet",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","10.45","$126.72M","2007","n/a","n/a","http://www.nasdaq.com/symbol/iae",
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","8.71","$165.72M","2011","n/a","n/a","http://www.nasdaq.com/symbol/ihd",
"VOYA","Voya Financial, Inc.","36.95","$6.87B","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/voya",
"IGA","Voya Global Advantage and Premium Opportunity Fund","10.74","$197.05M","2005","n/a","n/a","http://www.nasdaq.com/symbol/iga",
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","7.51","$729.05M","2005","n/a","n/a","http://www.nasdaq.com/symbol/igd",
"IDE","Voya Infrastructure, Industrials and Materials Fund","15.4","$296.89M","2010","n/a","n/a","http://www.nasdaq.com/symbol/ide",
"IID","Voya International High Dividend Equity Income Fund","7.32","$61.57M","2007","n/a","n/a","http://www.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","6.03","$136.26M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","5.35","$790.66M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppr",
"VTTI","VTTI Energy Partners LP","19.55","$893.84M","2014","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtti",
"VMC","Vulcan Materials Company","129.38","$17.1B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","2.07","$284.99M","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wti",
"WPC","W.P. Carey Inc.","68.02","$7.24B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","70.17","$8.51B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wrb",
"WRB^B","W.R. Berkley Corporation","25.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^b",
"WRB^C","W.R. Berkley Corporation","26.1922","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^c",
"WRB^D","W.R. Berkley Corporation","25.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^d",
"GRA","W.R. Grace & Co.","70.53","$4.82B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"GWW","W.W. Grainger, Inc.","180.32","$10.53B","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/gww",
"WNC","Wabash National Corporation","20.87","$1.26B","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","121.36","$6.57B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WDR","Waddell & Reed Financial, Inc.","18.7","$1.56B","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wdr",
"WAGE","WageWorks, Inc.","71.65","$2.67B","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WD","Walker & Dunlop, Inc.","48.11","$1.5B","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wd",
"WMT","Wal-Mart Stores, Inc.","75.24","$226.81B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","105.51","$165.11B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dis",
"WAC","Walter Investment Management Corp.","0.9358","$34.2M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wac",
"HCC","Warrior Met Coal, Inc.","15.86","$847.88M","2017","Energy","Coal Mining","http://www.nasdaq.com/symbol/hcc",
"WPG","Washington Prime Group Inc.","8.14","$1.51B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpg",
"WPG^H","Washington Prime Group Inc.","25.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^h",
"WPG^I","Washington Prime Group Inc.","25.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wpg^i",
"WRE","Washington Real Estate Investment Trust","32.18","$2.47B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wre",
"WCN","Waste Connections, Inc.","100.17","$26.41B","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","74.14","$32.77B","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm",
"WAT","Waters Corporation","184.16","$14.74B","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WSO","Watsco, Inc.","149.75","$5.34B","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso",
"WSO.B","Watsco, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wso.b",
"WTS","Watts Water Technologies, Inc.","62.85","$2.15B","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"W","Wayfair Inc.","76.17","$6.6B","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/w",
"WFT","Weatherford International plc","4.09","$4.03B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/wft",
"WBS","Webster Financial Corporation","52.88","$4.88B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wbs",
"WBS^E","Webster Financial Corporation","25.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wbs^e",
"WEC","WEC Energy Group, Inc.","64.23","$20.27B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wec",
"WTW","Weight Watchers International Inc","28.7","$1.84B","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/wtw",
"WRI","Weingarten Realty Investors","30.75","$3.95B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wri",
"WMK","Weis Markets, Inc.","48.5","$1.3B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wmk",
"WBT","Welbilt, Inc.","18.89","$2.62B","2016","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wbt",
"WCG","WellCare Health Plans, Inc.","174.66","$7.77B","2004","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/wcg",
"WFC","Wells Fargo & Company","53.89","$269.31B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfc",
"WFC.WS","Wells Fargo & Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc.ws",
"WFC^J","Wells Fargo & Company","25.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^j",
"WFC^L","Wells Fargo & Company","1295.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^l",
"WFC^N","Wells Fargo & Company","25.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^n",
"WFC^O","Wells Fargo & Company","25.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^o",
"WFC^P","Wells Fargo & Company","25.251","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^p",
"WFC^Q","Wells Fargo & Company","27.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^q",
"WFC^R","Wells Fargo & Company","29.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^r",
"WFC^T","Wells Fargo & Company","26.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^t",
"WFC^V","Wells Fargo & Company","26.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^v",
"WFC^W","Wells Fargo & Company","25.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^w",
"WFC^X","Wells Fargo & Company","25.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^x",
"WFC^Y","Wells Fargo & Company","25.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^y",
"WFE^A","Wells Fargo & Company","26.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfe^a",
"EOD","Wells Fargo Global Dividend Opportunity Fund","6.22","$285.58M","2007","n/a","n/a","http://www.nasdaq.com/symbol/eod",
"HCN","Welltower Inc.","75.6","$27.68B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcn",
"HCN^I","Welltower Inc.","67.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcn^i",
"WAIR","Wesco Aircraft Holdings, Inc.","10.05","$1B","2011","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WCC","WESCO International, Inc.","57.3","$2.79B","1999","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/wcc",
"WST","West Pharmaceutical Services, Inc.","95.97","$7.06B","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/wst",
"WR","Westar Energy, Inc.","53.64","$7.62B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr",
"WAL","Western Alliance Bancorporation","49.29","$5.2B","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/wal",
"WALA","Western Alliance Bancorporation","25.65","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/wala",
"WEA","Western Asset Bond Fund","13.79","$164.15M","2002","n/a","n/a","http://www.nasdaq.com/symbol/wea",
"TLI","Western Asset Corporate Loan Fund Inc","11.33","$112.59M","1998","n/a","n/a","http://www.nasdaq.com/symbol/tli",
"EMD","Western Asset Emerging Markets Debt Fund Inc","15.8","$959.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emd",
"GDO","Western Asset Global Corporate Defined Opportunity Fund Inc.","17.93","$267.88M","2009","n/a","n/a","http://www.nasdaq.com/symbol/gdo",
"EHI","Western Asset Global High Income Fund Inc","10.22","$462.37M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ehi",
"HIX","Western Asset High Income Fund II Inc.","7.27","$626.7M","1998","n/a","n/a","http://www.nasdaq.com/symbol/hix",
"HIO","Western Asset High Income Opportunity Fund, Inc.","5.16","$666.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hio",
"HYI","Western Asset High Yield Defined Opportunity Fund Inc.","15.52","$353.6M","2010","n/a","n/a","http://www.nasdaq.com/symbol/hyi",
"IGI","Western Asset Investment Grade Defined Opportunity Trust Inc.","20.89","$225.71M","2009","n/a","n/a","http://www.nasdaq.com/symbol/igi",
"MMU","Western Asset Managed Municipals Fund, Inc.","13.91","$598.91M","1992","n/a","n/a","http://www.nasdaq.com/symbol/mmu",
"WMC","Western Asset Mortgage Capital Corporation","10.55","$442.25M","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wmc",
"DMO","Western Asset Mortgage Defined Opportunity Fund Inc","26.32","$274.82M","2010","n/a","n/a","http://www.nasdaq.com/symbol/dmo",
"MTT","Western Asset Municipal Defined Opportunity Trust Inc","22.5288","$273.41M","2009","n/a","n/a","http://www.nasdaq.com/symbol/mtt",
"MHF","Western Asset Municipal High Income Fund, Inc.","7.42","$160.52M","1988","n/a","n/a","http://www.nasdaq.com/symbol/mhf",
"MNP","Western Asset Municipal Partners Fund, Inc.","15.78","$153.37M","1993","n/a","n/a","http://www.nasdaq.com/symbol/mnp",
"GFY","Western Asset Variable Rate Strategic Fund Inc.","16.93","$79.04M","2004","n/a","n/a","http://www.nasdaq.com/symbol/gfy",
"WIW","Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2","11.04","$675.47M","2004","n/a","n/a","http://www.nasdaq.com/symbol/wiw",
"WIA","Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd","11.22","$327.09M","2003","n/a","n/a","http://www.nasdaq.com/symbol/wia",
"WGP","Western Gas Equity Partners, LP","42.49","$9.3B","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wgp",
"WES","Western Gas Partners, LP","54.4","$8.39B","2008","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wes",
"WNRL","Western Refining Logistics, LP","26","$1.59B","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/wnrl",
"WU","Western Union Company (The)","19.08","$8.99B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WAB","Westinghouse Air Brake Technologies Corporation","88.92","$8.53B","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/wab",
"WLK","Westlake Chemical Corporation","63.65","$8.21B","2004","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlk",
"WLKP","Westlake Chemical Partners LP","23.7","$641.32M","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlkp",
"WMLP","Westmoreland Resource Partners, LP","3.2","$4.11M","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/wmlp",
"WBK","Westpac Banking Corporation","23.36","$78.03B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/wbk",
"WRK","Westrock Company","57.49","$14.44B","2015","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/wrk",
"WHG","Westwood Holdings Group Inc","56.98","$506.48M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/whg",
"WEX","WEX Inc.","104.98","$4.5B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wex",
"WY","Weyerhaeuser Company","33.66","$25.31B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wy",
"WGL","WGL Holdings Inc","84.3","$4.32B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/wgl",
"WPM","Wheaton Precious Metals Corp.","19.12","$8.45B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wpm",
"WHR","Whirlpool Corporation","195.87","$14.49B","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/whr",
"WTM","White Mountains Insurance Group, Ltd.","874.2","$4B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wtm",
"WSR","Whitestone REIT","12.21","$464.66M","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wsr",
"WLL","Whiting Petroleum Corporation","5.94","$2.15B","2003","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wll",
"WOW","WideOpenWest, Inc.","17.59","$1.49B","2017","Consumer Services","Television Services","http://www.nasdaq.com/symbol/wow",
"WRD","WildHorse Resource Development Corporation","12.88","$1.21B","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wrd",
"WG","Willbros Group, Inc.","2.4","$150.68M","1996","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/wg",
"WMB","Williams Companies, Inc. (The)","29.12","$24.06B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wmb",
"WPZ","Williams Partners LP","38.31","$37.26B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wpz",
"WSM","Williams-Sonoma, Inc.","47.97","$4.16B","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/wsm",
